Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
.,com.thealgorithms.maths,ArmstrongTest,0,0,1,0,15,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\ArmstrongTest.java,7
.,com.thealgorithms.maths,AutomorphicNumberTest,0,0,1,0,18,3,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\AutomorphicNumberTest.java,7
.,com.thealgorithms.maths,AverageTest,1,0,4,4,19,4,0,0,0.5,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\AverageTest.java,6
.,com.thealgorithms.maths,BinaryPowTest,0,0,1,0,8,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\BinaryPowTest.java,7
.,com.thealgorithms.maths,BinomialCoefficientTest,0,0,1,0,8,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\BinomialCoefficientTest.java,7
.,com.thealgorithms.maths,CeilTest,0,0,1,0,9,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\CeilTest.java,7
.,com.thealgorithms.maths,CollatzConjectureTest,1,0,5,0,20,5,0,0,0.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\CollatzConjectureTest.java,9
.,com.thealgorithms.maths,CombinationsTest,0,0,2,0,16,2,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\CombinationsTest.java,7
.,com.thealgorithms.maths,DigitalRootTest,0,0,1,0,10,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\DigitalRootTest.java,7
.,com.thealgorithms.maths,DistanceFormulaTest,0,0,13,9,53,13,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\DistanceFormulaTest.java,8
.,com.thealgorithms.maths,DudeneyNumberTest,0,0,1,0,8,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\DudeneyNumberTest.java,7
.,com.thealgorithms.maths,FactorialTest,0,0,1,1,5,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\FactorialTest.java,7
.,com.thealgorithms.maths,FastInverseSqrtTests,0,0,8,0,26,8,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\FastInverseSqrtTests.java,7
.,com.thealgorithms.maths,FFTTest,0,0,12,0,90,12,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\FFTTest.java,8
.,com.thealgorithms.maths,FibonacciJavaStreamsTest,1,0,10,9,42,10,0,0,0.2,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\FibonacciJavaStreamsTest.java,8
.,com.thealgorithms.maths,FibonacciNumberCheckTest,0,0,2,2,21,2,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\FibonacciNumberCheckTest.java,6
.,com.thealgorithms.maths,FindMaxTest,0,0,4,4,14,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\FindMaxTest.java,8
.,com.thealgorithms.maths,FindMinTest,0,0,5,5,17,5,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\FindMinTest.java,8
.,com.thealgorithms.maths,FrizzyNumberTest,0,0,3,3,18,3,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\FrizzyNumberTest.java,6
.,com.thealgorithms.maths,GaussianTest,0,0,1,0,18,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\GaussianTest.java,9
.,com.thealgorithms.maths,GCDTest,0,0,10,0,32,10,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\GCDTest.java,6
.,com.thealgorithms.maths,HarshadNumberTest,0,0,1,1,14,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\HarshadNumberTest.java,7
.,com.thealgorithms.maths,HeronsFormulaTest,0,0,4,0,14,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\HeronsFormulaTest.java,6
.,com.thealgorithms.maths,JosephusProblemTest,0,0,1,0,6,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\JosephusProblemTest.java,7
.,com.thealgorithms.maths,KaprekarNumbersTest,0,0,9,0,38,10,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\KaprekarNumbersTest.java,8
.,com.thealgorithms.maths,LeastCommonMultipleTest,0,0,2,2,12,2,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\LeastCommonMultipleTest.java,6
.,com.thealgorithms.maths,LeonardoNumberTest,0,0,5,0,17,5,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\LeonardoNumberTest.java,8
.,com.thealgorithms.maths,LiouvilleLambdaFunctionTest,0,0,4,0,34,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\LiouvilleLambdaFunctionTest.java,7
.,com.thealgorithms.maths,LongDivisionTest,0,0,7,0,23,7,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\LongDivisionTest.java,7
.,com.thealgorithms.maths,LucasSeriesTest,0,0,4,0,18,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\LucasSeriesTest.java,7
.,com.thealgorithms.maths,MedianTest,0,0,5,0,22,5,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\MedianTest.java,7
.,com.thealgorithms.maths,MobiusFunctionTest,0,0,3,0,30,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\MobiusFunctionTest.java,7
.,com.thealgorithms.maths,NthUglyNumberTest,0,0,6,6,56,8,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\NthUglyNumberTest.java,9
.,com.thealgorithms.maths,PalindromeNumberTest,0,0,3,3,20,3,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PalindromeNumberTest.java,6
.,com.thealgorithms.maths,ParseIntegerTest,2,0,4,4,30,4,0,0,1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\ParseIntegerTest.java,6
.,com.thealgorithms.maths,PascalTriangleTest,0,0,4,0,22,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PascalTriangleTest.java,7
.,com.thealgorithms.maths,PerfectCubeTest,0,0,1,1,24,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PerfectCubeTest.java,6
.,com.thealgorithms.maths,PerfectNumberTest,0,0,1,1,14,3,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PerfectNumberTest.java,7
.,com.thealgorithms.maths,PerfectSquareTest,0,0,3,3,17,3,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PerfectSquareTest.java,7
.,com.thealgorithms.maths,PerimeterTest,0,0,8,0,26,8,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PerimeterTest.java,6
.,com.thealgorithms.maths,PollardRhoTest,0,0,3,0,24,3,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PollardRhoTest.java,8
.,com.thealgorithms.maths,PrimeCheckTest,0,0,7,0,23,7,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PrimeCheckTest.java,6
.,com.thealgorithms.maths,PrimeFactorizationTest,0,0,2,0,16,2,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PrimeFactorizationTest.java,8
.,com.thealgorithms.maths,PronicNumberTest,0,0,2,0,12,2,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PronicNumberTest.java,7
.,com.thealgorithms.maths,PythagoreanTripleTest,0,0,1,1,13,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\PythagoreanTripleTest.java,7
.,com.thealgorithms.maths,ReverseNumberTest,0,0,2,2,16,3,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\ReverseNumberTest.java,9
.,com.thealgorithms.maths,SquareFreeIntegerTest,0,0,3,0,30,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\SquareFreeIntegerTest.java,9
.,com.thealgorithms.maths,SquareRootwithBabylonianMethodTest,0,0,4,0,14,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\SquareRootwithBabylonianMethodTest.java,6
.,com.thealgorithms.maths,SquareRootWithNewtonRaphsonTestMethod,0,0,3,0,11,3,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\SquareRootWithNewtonRaphsonTestMethod.java,6
.,com.thealgorithms.maths,StandardDeviationTest,0,0,4,0,18,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\StandardDeviationTest.java,6
.,com.thealgorithms.maths,StandardScoreTest,0,0,4,0,14,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\StandardScoreTest.java,6
.,com.thealgorithms.maths,SumOfArithmeticSeriesTest,0,0,9,9,29,9,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\SumOfArithmeticSeriesTest.java,8
.,com.thealgorithms.maths,SumOfDigitsTest,1,0,3,0,18,3,0,0,1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\SumOfDigitsTest.java,7
.,com.thealgorithms.maths,SumWithoutArithmeticOperatorsTest,1,0,5,0,24,5,0,0,0.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\SumWithoutArithmeticOperatorsTest.java,7
.,com.thealgorithms.maths,TestArmstrong,0,0,1,1,7,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\TestArmstrong.java,7
.,com.thealgorithms.maths,TwinPrimeTest,0,0,4,0,26,4,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\TwinPrimeTest.java,7
.,com.thealgorithms.maths,VolumeTest,0,0,1,1,12,1,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\test\java\com\thealgorithms\maths\VolumeTest.java,7
.,com.thealgorithms.matrixexponentiation,Fibonacci,3,0,3,2,59,8,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\matrixexponentiation\Fibonacci.java,5
.,com.thealgorithms.minimizinglateness,MinimizingLateness,2,0,1,1,40,4,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\minimizinglateness\MinimizingLateness.java,8
.,com.thealgorithms.minimizinglateness,MinimizingLateness.Schedule,2,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\minimizinglateness\MinimizingLateness.java,10
.,com.thealgorithms.misc,ColorContrastRatio,0,0,6,4,78,7,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\ColorContrastRatio.java,5
.,com.thealgorithms.misc,InverseOfMatrix,0,0,3,3,91,23,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\InverseOfMatrix.java,14
.,com.thealgorithms.misc,matrixTranspose,0,0,1,1,37,7,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\matrixTranspose.java,5
.,com.thealgorithms.misc,MedianOfRunningArray,2,0,4,4,31,7,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\MedianOfRunningArray.java,6
.,com.thealgorithms.misc,PalindromePrime,0,0,4,4,41,10,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\PalindromePrime.java,5
.,com.thealgorithms.misc,PalindromeSinglyLinkedList,0,0,2,2,33,6,0,0,-1.0,0,1,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\PalindromeSinglyLinkedList.java,6
.,com.thealgorithms.misc,RangeInSortedArray,0,0,6,6,91,21,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\RangeInSortedArray.java,5
.,com.thealgorithms.misc,Sort012D,0,0,2,2,49,8,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\Sort012D.java,5
.,com.thealgorithms.misc,Sparcity,0,0,2,1,29,7,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\Sparcity.java,14
.,com.thealgorithms.misc,ThreeSumProblem,0,0,4,4,90,17,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\ThreeSumProblem.java,5
.,com.thealgorithms.misc,WordBoggle,0,0,4,4,70,19,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\WordBoggle.java,5
.,com.thealgorithms.misc,WordBoggle.TrieNode,2,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\WordBoggle.java,119
.,com.thealgorithms.misc,WordBoggle.Trie,2,0,0,0,21,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\misc\WordBoggle.java,125
.,com.thealgorithms.others,ArrayLeftRotation,0,0,1,1,12,2,0,0,-1.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\ArrayLeftRotation.java,11
.,com.thealgorithms.others,BankersAlgorithm,0,0,3,1,104,21,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\BankersAlgorithm.java,23
.,com.thealgorithms.others,BFPRT,0,0,10,10,116,26,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\BFPRT.java,5
.,com.thealgorithms.others,BoyerMoore,0,0,2,2,39,9,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\BoyerMoore.java,11
.,com.thealgorithms.others,BrianKernighanAlgorithm,0,0,2,1,27,3,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\BrianKernighanAlgorithm.java,5
.,com.thealgorithms.others,Conway,1,0,2,1,17,3,0,0,0.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Conway.java,5
.,com.thealgorithms.others,CountChar,0,0,1,1,10,1,0,0,-1.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\CountChar.java,3
.,com.thealgorithms.others,countSetBits,0,0,1,1,15,2,0,0,-1.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\countSetBits.java,3
.,com.thealgorithms.others,CountWords,0,0,4,2,38,8,0,0,-1.0,2,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\CountWords.java,3
.,com.thealgorithms.others,CRC16,0,0,2,2,23,5,0,0,-1.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\CRC16.java,3
.,com.thealgorithms.others,CRC32,0,0,3,3,25,5,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\CRC32.java,5
.,com.thealgorithms.others,CRCAlgorithm,11,0,9,9,153,28,0,0,0.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\CRCAlgorithm.java,7
.,com.thealgorithms.others,Damm,1,0,7,3,70,10,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Damm.java,5
.,com.thealgorithms.others,Dijkstra,3,0,1,1,13,1,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Dijkstra.java,20
.,com.thealgorithms.others,Dijkstra.Graph,8,7,0,0,154,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Dijkstra.java,50
.,com.thealgorithms.others,Dijkstra.Edge,3,3,0,0,12,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Dijkstra.java,56
.,com.thealgorithms.others,Dijkstra.Vertex,4,4,0,0,63,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Dijkstra.java,71
.,com.thealgorithms.others,EulersFunction,0,0,3,1,35,8,0,0,-1.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\EulersFunction.java,3
.,com.thealgorithms.others,FibbonaciSeries,0,0,1,1,17,2,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\FibbonaciSeries.java,5
.,com.thealgorithms.others,FloydTriangle,0,0,1,1,14,3,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\FloydTriangle.java,5
.,com.thealgorithms.others,GuassLegendre,0,0,3,1,30,5,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\GuassLegendre.java,3
.,com.thealgorithms.others,HappyNumbersSeq,1,0,3,1,26,5,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\HappyNumbersSeq.java,8
.,com.thealgorithms.others,HuffmanNode,4,0,0,0,6,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Huffman.java,9
.,com.thealgorithms.others,HuffmanNode.MyComparator,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Huffman.java,22
.,com.thealgorithms.others,HuffmanNode.Huffman,0,0,0,0,41,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Huffman.java,29
.,com.thealgorithms.others,Trieac,3,1,7,1,102,24,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Implementing_auto_completing_features_using_trie.java,5
.,com.thealgorithms.others,Trieac.TrieNode,2,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Implementing_auto_completing_features_using_trie.java,11
.,com.thealgorithms.others,InsertDeleteInArray,0,0,1,1,40,7,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\InsertDeleteInArray.java,5
.,com.thealgorithms.others,KMP,0,0,3,2,44,10,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\KMP.java,3
.,com.thealgorithms.others,KochSnowflake,2,0,5,3,168,9,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\KochSnowflake.java,10
.,com.thealgorithms.others,KochSnowflake.Vector2,2,0,0,0,56,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\KochSnowflake.java,172
.,com.thealgorithms.others,Krishnamurthy,0,0,2,1,28,5,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Krishnamurthy.java,5
.,com.thealgorithms.others,LinearCongruentialGenerator,4,0,4,4,44,5,0,0,0.5,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\LinearCongruentialGenerator.java,3
.,com.thealgorithms.others,LineSweep,0,0,2,2,30,4,0,0,-1.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\LineSweep.java,14
.,com.thealgorithms.others,LowestBasePalindrome,0,0,7,4,78,15,0,0,-1.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\LowestBasePalindrome.java,5
.,com.thealgorithms.others,Luhn,0,0,5,2,92,12,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Luhn.java,6
.,com.thealgorithms.others,Mandelbrot,0,0,5,2,0,18,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\Mandelbrot.java,9
.,com.thealgorithms.others,MemoryManagementAlgorithms,1,0,1,1,15,1,4,0,0.0,4,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\MemoryManagementAlgorithms.java,9
.,com.thealgorithms.others,MemoryManagementAlgorithms.BestFitCPU,0,0,0,0,53,0,0,1,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\MemoryManagementAlgorithms.java,40
.,com.thealgorithms.others,MemoryManagementAlgorithms.WorstFitCPU,0,0,0,0,42,0,0,1,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\MemoryManagementAlgorithms.java,115
.,com.thealgorithms.others,MemoryManagementAlgorithms.FirstFitCPU,0,0,0,0,36,0,0,1,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\MemoryManagementAlgorithms.java,173
.,com.thealgorithms.others,MemoryManagementAlgorithms.NextFit,1,0,0,0,42,0,0,1,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\MemoryManagementAlgorithms.java,225
.,com.thealgorithms.others,MiniMaxAlgorithm,2,0,8,7,88,14,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\MiniMaxAlgorithm.java,6
.,com.thealgorithms.others,PageRank,2,2,2,2,73,17,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\PageRank.java,5
.,com.thealgorithms.others,PasswordGen,0,0,2,1,29,4,0,0,-1.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\PasswordGen.java,8
.,com.thealgorithms.others,PerlinNoise,0,0,4,1,120,18,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\PerlinNoise.java,6
.,com.thealgorithms.others,PrintAMatrixInSpiralOrder,0,0,1,1,38,8,0,0,-1.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\PrintAMatrixInSpiralOrder.java,6
.,com.thealgorithms.others,QueueWithStack,2,0,8,8,74,12,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\QueueUsingTwoStacks.java,5
.,com.thealgorithms.others,QueueWithStack.QueueUsingTwoStacks,0,0,0,0,34,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\QueueUsingTwoStacks.java,110
.,com.thealgorithms.others,RabinKarp,2,2,2,1,45,10,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\RabinKarp.java,10
.,com.thealgorithms.others,RemoveDuplicateFromString,0,0,2,2,30,5,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\RemoveDuplicateFromString.java,6
.,com.thealgorithms.others,ReturnSubsequence,0,0,2,1,34,6,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\ReturnSubsequence.java,5
.,com.thealgorithms.others,ReverseStackUsingRecursion,1,0,3,1,37,8,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\ReverseStackUsingRecursion.java,6
.,com.thealgorithms.others,RootPrecision,0,0,2,2,17,2,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\RootPrecision.java,5
.,com.thealgorithms.others,Rotate_by_90_degree,0,0,2,1,26,7,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\RotateMatriceBy90Degree.java,9
.,com.thealgorithms.others,Rotate_by_90_degree.Rotate,0,0,0,0,27,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\RotateMatriceBy90Degree.java,41
.,com.thealgorithms.others,SieveOfEratosthenes,0,0,6,1,51,12,0,0,-1.0,1,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\SieveOfEratosthenes.java,5
.,com.thealgorithms.others,SieveOfEratosthenes.Type,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\SieveOfEratosthenes.java,61
.,com.thealgorithms.others,SkylineProblem,7,5,6,6,109,18,0,0,0.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\SkylineProblem.java,7
.,com.thealgorithms.others,SkylineProblem.Skyline,2,2,0,0,8,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\SkylineProblem.java,111
.,com.thealgorithms.others,SkylineProblem.Building,3,3,0,0,10,0,0,0,-1.0,0,0,C:\Users\17057\Music\TheAlgorithms\.\src\main\java\com\thealgorithms\others\SkylineProblem.java,122
